rn	auc	thresh	direction	Group	alpha
BIRC5	53.6684453068154	-1.04281161398016	less	7	0.4
ITGA5	58.0952380952381	-0.608946589212557	less	7	0.4
ID1	55.8100897404802	-0.912550729237557	less	7	0.4
SPP1	58.7084647101625	-0.744617321053488	less	7	0.4
CXCL1	52.2233001859487	-0.619037840593936	greater	7	0.4
IER3	63.6268089578786	-0.958291268306471	less	7	0.4
BIRC3	59.996361872423	-0.43438315473257	less	7	0.4
PLP1	54.1426146010187	-0.765042147986087	greater	7	0.4
RRM2	50.8032177217237	-0.931567596184087	less	7	0.4
FGF7	69.0488317568117	-0.483885275228048	greater	7	0.4
COL3A1	55.8990217479184	-0.308056292137061	greater	7	0.4
CCND1	52.9056512248363	-0.595911600104251	less	7	0.4
EDN1	57.9788180127739	-0.359551119181824	less	7	0.4
ADAMTS6	58.173255719945	-0.285097892811844	less	7	0.4
CTHRC1	56.2858759802735	1.64104390187894	greater	7	0.4
KRTAP2-3	58.8337779933705	-0.36983984757384	less	7	0.4
TPX2	52.7257660279732	-0.91017621367335	less	7	0.4
HIST1H4C	51.3351928207616	-0.690370767168139	less	7	0.4
ADM	56.8679763925946	0.0540707025230994	greater	7	0.4
FST	53.7775891341256	-0.600769783661857	less	7	0.4
BGN	66.0700137440377	1.1993180046183	greater	7	0.4
RGS2	54.5569569084002	-0.801226457294069	greater	7	0.4
BMP2	55.9738054814456	-0.330691996981437	less	7	0.4
NRG1	63.5435362600049	-0.713879314070814	less	7	0.4
CD9	62.6796830786645	0.27696063381031	greater	7	0.4
NNMT	58.6874444174953	-0.726486579017777	less	7	0.4
CTSD	58.9983022071307	0.131891420914448	greater	7	0.4
MIR143HG	51.5587355485488	-0.303641683861236	less	7	0.4
COL1A2	53.6502546689304	-0.3282489496731	less	7	0.4
AP1S2	53.7868865712669	-1.71049140529426	less	7	0.4
G0S2	51.649688737974	-0.232195904342023	less	7	0.4
ID2	61.1472228959496	-1.2195026807538	less	7	0.4
LMOD1	54.1393807098391	-0.338264971850744	less	7	0.4
HSPA5	51.0340367046648	-0.189351465272266	greater	7	0.4
LXN	59.5646373999515	-0.620165929515343	less	7	0.4
ID4	54.8334546042526	-1.47121221307831	less	7	0.4
HAS2	52.3643786886572	-0.397230872040383	less	7	0.4
FHL2	53.403670466489	0.68790309249622	greater	7	0.4
APCDD1	56.7891502950926	-0.328699726902519	greater	7	0.4
CENPA	54.0177055542081	-0.46702231466025	less	7	0.4
TMSB4X	50.4988277144475	0.873685602777585	greater	7	0.4
IFIH1	50.5707817931927	-0.378827373128953	greater	7	0.4
COLEC10	54.0953189425176	-0.126668789099218	less	7	0.4
PRSS23	68.0095399789797	-0.78432298785447	less	7	0.4
HMMR	50.3755356132266	-0.497378811594937	greater	7	0.4
RND3	54.6099118764654	0.336812107948607	less	7	0.4
TFAP2A	56.5656075673054	-1.99451126877313	less	7	0.4
WISP2	59.3932411674347	-0.757752746991723	less	7	0.4
SPARC	54.9308755760371	-0.123443384252405	greater	7	0.4
FTL	71.2523243592859	0.432029679445111	greater	7	0.4
AQP1	53.1300024254184	-0.305082212252763	less	7	0.4
SPOCK1	51.0267604495109	-0.412382909953059	less	7	0.4
KPNA2	53.9881962971946	-0.692639563591561	less	7	0.4
CDC20	54.4393241167435	-0.537829714659588	less	7	0.4
CSRP2	60.5594631740642	-0.577017548074572	less	7	0.4
KIAA0101	51.5332686555098	-0.939248079627056	less	7	0.4
F3	51.0546527609347	-0.341868811850602	greater	7	0.4
CLEC2B	53.1999353221764	-0.327139789417891	greater	7	0.4
TSLP	55.1681623413372	-0.550279083019993	greater	7	0.4
COL15A1	60.1730131781067	-0.104729348465977	greater	7	0.4
GPM6B	52.1068801034845	-1.20201407677676	less	7	0.4
PDLIM1	55.214245290646	-0.228706934285694	less	7	0.4
CAV1	51.0902255639099	0.184330003906986	greater	7	0.4
SLC7A11	54.8763036623817	-0.335960592573847	greater	7	0.4
C11orf96	53.8750101059099	-0.416466975647566	less	7	0.4
EFEMP1	53.4986660198884	-0.12448310188473	less	7	0.4
FOSL1	57.9096935888108	-0.815509608563494	less	7	0.4
GTSE1	53.9069447813081	-0.596202970927812	less	7	0.4
MAP1B	50.7413695529147	-0.129119252517474	greater	7	0.4
CDKN3	51.2313040666182	-0.715938662035672	less	7	0.4
PEG10	55.4078745250222	-0.67849225095157	less	7	0.4
ANXA1	57.446842913736	-0.57659729929293	less	7	0.4
CYTL1	58.2589538362038	0.291022424513209	greater	7	0.4
HPGD	59.5238095238097	-0.320751152545025	greater	7	0.4
STMN1	56.0231223219339	-0.687699273701642	less	7	0.4
SYNPO2	54.6576117713639	-0.352098673348295	less	7	0.4
CENPE	53.2035734497534	-0.389419752013254	less	7	0.4
CDK1	50.3476433018029	-0.536660899280777	less	7	0.4
IL6ST	63.0010510146334	0.626705981886581	greater	7	0.4
AKAP3	55.0291050206161	-0.206555771777704	less	7	0.4
HLA-B	52.6922144069852	0.237355709922838	less	7	0.4
ID3	53.5306006952866	-0.961683808906134	less	7	0.4
MGST1	51.1209475301156	-0.232323700142995	less	7	0.4
FOSB	55.4927641684857	-0.821488506144084	less	7	0.4
OMG	50.6576926186434	-0.14241337046797	less	7	0.4
C10orf10	51.4576764491875	-0.254326905149843	greater	7	0.4
CXCL3	55.6374807987712	-0.338708294247829	greater	7	0.4
COL6A3	50.8323227423397	-0.24869064256117	less	7	0.4
GAPDH	50.494785350473	0.338024257322288	greater	7	0.4
CKS2	52.9311181178754	-0.358358803942653	greater	7	0.4
COL6A2	59.0645969763121	0.324164508271788	greater	7	0.4
GLIPR1	66.8162341337214	-0.660917409250102	less	7	0.4
FAM211A	52.7956989247312	-0.818168284820684	less	7	0.4
PSAP	56.2769827795295	-0.0127515364750712	greater	7	0.4
PLK1	52.1937909289352	-0.392454918847427	less	7	0.4
CRTAC1	58.0823025305199	-0.42508203035664	greater	7	0.4
FGF5	54.6580160077614	-0.479300955375253	less	7	0.4
CLDN11	68.1465761177139	-0.240354455994994	greater	7	0.4
LAMP5	54.7610962891099	-0.315396569811851	less	7	0.4
TPM1	58.3078664402943	-0.417332195556032	less	7	0.4
IFI6	51.136712749616	-0.80899676827196	less	7	0.4
TUBA1C	61.2345379577977	-0.789763091141556	less	7	0.4
NEK2	51.7410461637966	-0.330557421975537	less	7	0.4
STC1	57.1578138895626	-0.578488544056208	less	7	0.4
B2M	58.4800711456061	0.231817445579127	greater	7	0.4
AC131025.8	55.7943245209799	-0.268734638133495	less	7	0.4
ITGB8	68.2767402376914	0.133892521380286	greater	7	0.4
PMP22	53.1675964103811	-0.776636585631171	greater	7	0.4
PLAT	52.6388552025224	-0.585950790437511	less	7	0.4
TMEM47	53.2912927479991	-0.378900495831814	greater	7	0.4
FAM83D	54.1996119330585	-0.352685198001318	less	7	0.4
NUSAP1	51.3853181340448	-0.485353870835836	less	7	0.4
ARL4C	58.1453634085214	0.338463731335783	greater	7	0.4
PCOLCE	58.6716791979951	0.239896227741418	greater	7	0.4
LGALS3	59.9126849381519	0.461784017287779	greater	7	0.4
NOV	53.3794162826421	-0.674390259340844	less	7	0.4
TGFBR1	51.5676287492926	-0.518240298459202	greater	7	0.4
ZFP36L2	50.383216104778	-0.178383821799051	greater	7	0.4
TIMP1	51.2442396313364	0.00933840079600784	less	7	0.4
JAG1	56.553480475382	0.173115846988652	less	7	0.4
BST2	54.8928773546771	-0.307267405212154	greater	7	0.4
CSTB	60.2934756245457	-0.241741468245292	greater	7	0.4
CXCL14	55.1604818497858	-0.196150598082737	less	7	0.4
LMO7	57.5357749211739	-0.561614130473536	less	7	0.4
PRELP	56.2919395262349	-0.730593368825169	less	7	0.4
COL14A1	56.9965235669819	0.933592728438723	greater	7	0.4
TXNIP	50.0832726978737	-0.981073550831308	less	7	0.4
ZC3HAV1	50.5246988438839	-0.618494514729773	less	7	0.4
SERINC2	51.8461476271324	-0.44918288793654	less	7	0.4
COL12A1	62.049882771445	-0.404166289687777	greater	7	0.4
TK1	58.7577815506509	-0.879110563300382	less	7	0.4
CEBPD	53.4626889805158	-0.94468108209774	less	7	0.4
BASP1	51.2482819953109	0.649221439176636	less	7	0.4
TUBA1B	56.8348290080039	-0.20629035600128	less	7	0.4
MBP	58.7808230253054	0.719424145416769	greater	7	0.4
MFAP4	56.3048750909533	-0.165631531155302	greater	7	0.4
DDIT4	55.2259681461719	-0.609643227150834	less	7	0.4
TNC	53.6850189991107	-0.644667898063137	less	7	0.4
ANLN	53.1680006467782	-0.559062136926381	less	7	0.4
IL7R	52.327997412887	-0.387667264314913	greater	7	0.4
NLRP1	56.4685908319185	-0.590966299886566	less	7	0.4
SORBS2	52.7981243431159	-1.19466221293726	less	7	0.4
DEPDC1	52.0409895707009	-0.418854322723401	less	7	0.4
CCNB2	53.1841701026761	-0.391780039245109	less	7	0.4
ITGA2	55.4871048589215	-0.673993060390481	less	7	0.4
PTGR1	53.2629962001779	-0.456950452015102	less	7	0.4
S100A6	65.2219257821973	0.806359382770402	greater	7	0.4
PRC1	54.6919718651467	-0.507083454343471	less	7	0.4
USP53	53.8887541434231	-0.592077570477524	less	7	0.4
PHLDA2	59.7332039776862	-0.693556902843909	less	7	0.4
LDHA	66.1241814212952	-0.76556615661406	less	7	0.4
COL4A2	50.3415797558411	-0.398436117826027	greater	7	0.4
HSP90B1	56.1217560029105	-0.75021349392921	less	7	0.4
LOXL2	53.3365672245129	-0.667920254337385	less	7	0.4
NQO1	59.0201309725931	-0.341181032339084	greater	7	0.4
TXN	55.0634651143989	-0.232508670865649	greater	7	0.4
LGALS1	55.7223704422346	0.0094652158291958	less	7	0.4
VGLL3	53.2007437949713	-0.518525895611988	less	7	0.4
RCAN1	55.2849866601989	-0.646370807961976	less	7	0.4
TXNRD1	51.0376748322419	0.23893945564737	greater	7	0.4
SAT1	50.6985204947853	-0.400173826988275	greater	7	0.4
MMP2	58.2658258549602	-0.0922324521697193	greater	7	0.4
CAPG	66.8853585576845	-0.584026619038518	less	7	0.4
AEBP1	51.8392756083758	-1.04782036807923	less	7	0.4
FABP5	50.9911876465356	-0.324151823122155	greater	7	0.4
TUBA1A	57.6069205271243	-0.765552282400369	less	7	0.4
MIR145	54.4312393887946	-0.244437739827434	less	7	0.4
HMGB2	50.2271808553641	-0.370175123601894	greater	7	0.4
NUPR1	53.5702158622364	0.901378352845245	greater	7	0.4
CTSL	53.5839598997495	-0.317940317160091	greater	7	0.4
ADAMTS1	52.9072681704261	-0.196206346907749	greater	7	0.4
CALR	53.5362600048508	-0.147048761226392	less	7	0.4
GPNMB	61.6767725766031	-0.279750154478089	greater	7	0.4
KYNU	53.1211092246746	-0.240086233268242	less	7	0.4
CLSPN	51.7871291131053	-0.307919274992158	greater	7	0.4
DCN	50.2566901123777	-0.320844844763453	less	7	0.4
FOXD1	57.7023203169213	-0.501554687092105	less	7	0.4
RP5-839B4.8	60.0666990055785	-0.337844086214089	greater	7	0.4
RAMP1	54.5031934675401	-0.447762709743008	greater	7	0.4
IL6	50.3925135419193	-0.437353142129669	less	7	0.4
GNG11	50.2247554369795	0.302103907080637	less	7	0.4
KIF2C	52.2293637319104	-0.365532092300066	less	7	0.4
IFI44L	50.1532055946316	-0.479638489305796	greater	7	0.4
SCD	55.7167111326704	-0.682453799515112	less	7	0.4
DSTN	55.3634085213033	0.117489367445847	less	7	0.4
CDA	61.5381194922791	-0.49273999694962	less	7	0.4
MFSD12	51.217560029105	0.222524379997812	greater	7	0.4
C1R	55.3908965963297	-0.0767624147453488	greater	7	0.4
HTRA1	53.9740480232839	-0.519355043097371	greater	7	0.4
COL4A1	50.2477969116339	-0.337231148552424	less	7	0.4
VMP1	50.9936130649204	-0.24062582376057	greater	7	0.4
H2AFX	52.7172770636268	-0.650705764514262	less	7	0.4
CADM1	65.9746139542406	-0.0160896654444835	greater	7	0.4
NUF2	52.8167192173984	-0.410048930674951	less	7	0.4
UBE2T	51.0772899991915	-0.686985317536955	less	7	0.4
MAD2L1	50.3278357183281	-0.730715549534789	less	7	0.4
DUSP1	57.638450966125	-0.543989489093439	less	7	0.4
SQSTM1	58.0774516937506	-0.380966226439879	greater	7	0.4
NTRK2	54.2962244320479	-0.441082633016554	less	7	0.4
SGOL2	50.3585576845339	-0.517118508630834	less	7	0.4
AURKB	53.6878486538928	-0.432596927121221	less	7	0.4
JUN	52.5749858517261	-0.0233116580236423	greater	7	0.4
SOX4	55.3076238984556	-0.827554581934798	greater	7	0.4
BAALC	58.0669415474171	0.0957990798873523	greater	7	0.4
BTG1	51.4455493572642	-1.14055467049664	less	7	0.4
HIST1H2AC	51.3024496725685	-0.575098246132176	less	7	0.4
CDC25B	56.2688980515805	-0.297370632828455	greater	7	0.4
HSD17B6	57.5713477241491	-0.301306837409166	less	7	0.4
MYBL2	54.4057724957555	-0.467871334624923	less	7	0.4
SMURF2	51.2798124343116	-0.495843923924833	less	7	0.4
TUBB4B	56.9609507640068	-0.363319504241494	less	7	0.4
TNFRSF11B	54.254588083111	-0.176199533095634	less	7	0.4
GDF6	55.1439081574905	-0.345933838920253	less	7	0.4
FTH1	60.1633115045679	-0.170738463102608	greater	7	0.4
COTL1	62.6469399304713	-0.175404665465305	less	7	0.4
ATP2B1	52.1173902498181	-0.323809648031299	less	7	0.4
GCLM	55.5930147950522	-0.263850957479318	greater	7	0.4
CDC42EP3	52.870886894656	0.118716323106757	greater	7	0.4
DDIT3	50.9475301156116	-0.770227612635443	less	7	0.4
SAMD9	56.1419678227828	-0.568349793814733	less	7	0.4
SLC12A8	65.0994421537718	0.586067954900687	greater	7	0.4
TRIB3	51.0251435039211	-0.302613992546388	greater	7	0.4
AXL	53.7015926914059	-0.431384629079287	less	7	0.4
PCNA	50.5695690840003	-0.722110441047975	less	7	0.4
HJURP	50.4280863448946	-0.378877483854759	greater	7	0.4
LIF	50.5962486862317	-0.363945328482008	less	7	0.4
ERRFI1	51.6844530681543	-0.684812112843249	less	7	0.4
GDF15	52.1513461072035	-0.274663220043914	greater	7	0.4
ATAD2	52.2220874767564	-0.613750809622514	less	7	0.4
HHEX	55.8448540706605	-0.4997743266395	less	7	0.4
HMGB3	51.4875899425984	-0.208352236211099	greater	7	0.4
FOXF2	52.7589134125636	-0.352446849575598	greater	7	0.4
CCNA2	51.4896111245857	-0.365452593407558	less	7	0.4
PCSK2	52.5119249737247	-0.322054961511756	greater	7	0.4
PHLDA1	53.8636914867815	0.0486984221764954	less	7	0.4
ZWINT	53.1461718813162	-0.601292690210483	less	7	0.4
KCNE4	56.7750020211819	0.0664879162031944	greater	7	0.4
JUNB	51.2070498827715	0.413633534506897	less	7	0.4
PRR11	52.5778155065082	-0.452670865272068	less	7	0.4
HN1	52.3381033228232	-0.172665755042208	less	7	0.4
TYMS	54.3718166383701	-0.462605771561582	less	7	0.4
COL5A2	66.140350877193	-0.540282340244556	less	7	0.4
RPL22L1	51.3849138976474	0.0126163973455515	less	7	0.4
FOS	53.2969520575633	-0.208622833509917	less	7	0.4
DAB2	58.8940092165902	0.186162763898827	greater	7	0.4
CEP55	52.3017220470531	-0.495826746943941	less	7	0.4
OSR2	57.067264936535	-0.355207355708059	greater	7	0.4
CKS1B	52.3789311989652	-0.823904987769804	less	7	0.4
TGM2	52.2669577168728	-0.422074930216502	less	7	0.4
ASPH	51.03322823187	-0.186009293984786	greater	7	0.4
C1S	57.9246503355163	0.181131774886755	greater	7	0.4
BDNF	54.7489691971867	-0.0197241896775751	greater	7	0.4
MFGE8	57.4363327674024	-0.286914041646613	greater	7	0.4
LINC00968	62.4310776942361	0.28826014493857	greater	7	0.4
GBP1	53.8693507963457	-0.120309613407731	greater	7	0.4
SDC2	51.6145201713962	-0.527825612222862	less	7	0.4
CBLN2	51.4483790120463	-0.0683561391300763	less	7	0.4
DDX58	51.5360983102919	-0.296617512064841	less	7	0.4
ABI3BP	68.6405529953917	-0.491542852599126	less	7	0.4
ENPP2	54.2921820680734	0.348002250852775	greater	7	0.4
AKR1C3	52.2034926024739	-0.259929814474221	less	7	0.4
BIRC7	55.4240439809203	-0.00642697148546823	greater	7	0.4
VCL	50.4891260409089	0.515600301323739	greater	7	0.4
IL7	66.5878405691652	-0.280587922880296	greater	7	0.4
MCM4	50.6390977443609	-0.777946801129676	less	7	0.4
HELLS	54.4368986983588	-0.670274259102592	less	7	0.4
XAF1	50.6964993127982	-0.137378170388889	greater	7	0.4
NUAK1	60.8432371250707	-0.729378404296217	less	7	0.4
F2RL2	63.997493734336	-0.129607938254217	greater	7	0.4
PRKCDBP	59.7922224917132	-0.498826147553234	less	7	0.4
TNXB	54.8100088932008	-0.18525939389784	less	7	0.4
ITGA1	51.2644514512087	-0.635598281899357	less	7	0.4
ISG20	50.5938232678471	-0.372914074001432	greater	7	0.4
WNT5A	68.0984719864177	-0.569111154958394	less	7	0.4
PARP14	56.5457999838306	-0.260569101103397	greater	7	0.4
EGR1	53.2290403427925	-0.201432511837978	greater	7	0.4
LTBP1	59.0156843722209	-0.498532855423835	less	7	0.4
IER2	53.9097744360903	0.0424449800097561	less	7	0.4
FAM43A	52.19459940173	-0.37905929633823	greater	7	0.4
PRDM1	50.7603686635946	-0.436472116933775	greater	7	0.4
TNFSF15	55.4543617107284	-0.17956957873433	less	7	0.4
UGCG	51.8772738297356	-0.480041998850639	less	7	0.4
HEY1	57.3053601746301	-0.418076497416042	less	7	0.4
PRRX1	50.6775002021182	-0.700474619097308	less	7	0.4
HGF	51.399062171558	-0.249943143321095	less	7	0.4
FGF1	64.8463901689708	-0.37814964359296	less	7	0.4
APOBEC3B	54.011237771849	-0.406401946482634	less	7	0.4
AC104654.2	52.4816072439163	-0.279192003433972	greater	7	0.4
CNN1	55.5687606112054	-0.174811144300945	less	7	0.4
ITGA8	54.866601988843	-0.196754906546414	greater	7	0.4
GREM2	63.5783005901852	-0.140851046224449	greater	7	0.4
FGF19	53.4416686878487	-0.0763364107894227	less	7	0.4
SPATS2L	55.0869108254509	0.488024594180979	greater	7	0.4
IFITM3	54.9033875010106	-0.417276607870959	less	7	0.4
PKDCC	55.7733042283128	-0.326961951087994	greater	7	0.4
ECM1	51.5324601827149	-0.232702016726741	greater	7	0.4
ANGPT1	50.730859406581	-0.349973597798533	less	7	0.4
CCDC80	51.5356940738945	0.169610628159831	greater	7	0.4
ENTPD1	63.2815910744603	-0.390533277609943	less	7	0.4
OLFML2B	53.2076158137279	-0.411781387109984	less	7	0.4
GXYLT2	51.7503436009379	-0.279020274421349	greater	7	0.4
HLA-C	59.2796507397526	-0.116608892472172	less	7	0.4
HLA-A	53.3365672245128	-0.0580387950697508	greater	7	0.4
NTN4	59.3600937828442	-0.309494917605791	less	7	0.4
OLFM2	52.2928288463093	-0.157200231000397	greater	7	0.4
CAMK2N1	61.4475705392514	-0.368282755223985	less	7	0.4
ALCAM	60.0242541838468	0.0192957830482675	greater	7	0.4
VWA5A	59.178995876789	-0.246978467408375	greater	7	0.4
PTGER3	52.881801277387	-0.102927178146632	less	7	0.4
WFDC1	50.9240844045597	-0.157357125153715	greater	7	0.4
TUBB	55.8161532864419	-0.347562971377658	less	7	0.4
LY6E	55.3488560109953	0.336484099020119	less	7	0.4
MTSS1	59.7437141240199	-0.249187799770982	greater	7	0.4
TMSB10	59.9046002102029	0.167507112384436	less	7	0.4
KCNJ2	51.4605061039698	-0.343580375949294	greater	7	0.4
CRIM1	58.6013420648396	-0.325869786100197	less	7	0.4
DDAH1	54.656803298569	0.0556510982257744	less	7	0.4
RUNX1T1	55.4123211253941	-0.410347137615874	less	7	0.4
CTSC	54.3245209798689	-0.291466528133252	greater	7	0.4
DOK5	53.0507720915192	-0.265825384775794	greater	7	0.4
CDKN1C	51.8146171881316	-0.202578038302154	less	7	0.4
SQLE	67.7641684857305	0.489289292840261	greater	7	0.4
AMIGO2	53.4449025790282	-0.317285458371853	less	7	0.4
HIST1H1B	54.860134206484	-0.293048045291889	less	7	0.4
CHN1	57.0252243512006	-0.401156009609449	less	7	0.4
CHCHD10	65.0165736922952	0.00513172863840594	greater	7	0.4
SEMA3D	50.8961920931361	-0.469319426087547	less	7	0.4
AHR	54.1523162745574	-0.42123500756673	less	7	0.4
ZFP36L1	50.1964588891583	-0.313679296492708	greater	7	0.4
PAG1	61.4754628506751	-0.686044844171016	less	7	0.4
FABP7	54.2222491713155	-0.345975322482088	greater	7	0.4
NCAPG	52.4048023284017	-0.335053124521996	less	7	0.4
PLK2	50.2700299134934	-0.563749372169551	less	7	0.4
FHL1	52.6016654539576	-0.3268133987642	greater	7	0.4
PRRX2	54.7752445630205	-0.114269975444364	less	7	0.4
ARID5B	52.4747352251597	-0.366277132106293	less	7	0.4
KCNMB1	55.1265259924004	-0.176820554652344	less	7	0.4
MCM7	53.9562616217965	-0.72267432700818	less	7	0.4
CCNE2	51.1593499878729	-0.294529881118954	less	7	0.4
COL5A3	51.7863206403105	-0.407826608675731	less	7	0.4
BAMBI	55.2211173094027	-0.142792109442869	greater	7	0.4
DCLK1	55.8719379092894	-0.268173531166919	greater	7	0.4
CTSA	55.6285875980274	0.548741077706433	greater	7	0.4
CASP1	59.4773223381033	-0.102100876176799	greater	7	0.4
MRVI1	53.6559139784946	-0.242274546595401	less	7	0.4
SPOCD1	59.2909693588811	-0.507728541578617	less	7	0.4
LMO4	52.0987953755357	-0.264857144505053	greater	7	0.4
PDE5A	64.9151103565368	-0.116964705425899	greater	7	0.4
CACNA2D3	61.3509580402619	-0.296276989918905	less	7	0.4
MSC	58.6526800873152	0.23738007030371	greater	7	0.4
HSPB1	62.0333090791493	-0.000903801196046994	greater	7	0.4
PERP	52.5479020130973	0.057760542150008	less	7	0.4
PRCP	50.233244401326	0.125330064323332	greater	7	0.4
EPDR1	56.9043576683645	-0.0511507303495518	greater	7	0.4
CARD16	54.3920284582424	-0.264802973383026	less	7	0.4
PCDH18	60.2227342549924	-0.294348790803309	greater	7	0.4
PAPPA	50.3403670466491	-0.346715096926039	greater	7	0.4
FAS	53.147788826906	-0.375510579657823	less	7	0.4
TIMP2	55.2680087315063	-0.0234215756212655	greater	7	0.4
PDGFRA	50.7805804834668	-0.409667990886873	less	7	0.4
SPON2	56.9690354919556	-0.12101363089841	greater	7	0.4
C10orf90	51.1896677176814	-0.372018217773311	greater	7	0.4
TWISTNB	60.9345945508936	0.40129174718471	greater	7	0.4
SVIL	51.0898213275123	-0.48498549996639	less	7	0.4
PDLIM7	50.8691082545072	0.00438606261096894	greater	7	0.4
KCTD12	57.4666504972109	-0.329052709688377	greater	7	0.4
SDCBP	57.2309806775005	-0.579679384052543	greater	7	0.4
DEPTOR	53.1017058775974	-0.346306499348283	greater	7	0.4
PLXNC1	55.2150537634408	-0.141343043522105	greater	7	0.4
LPL	52.5673053601746	-0.126017059298177	less	7	0.4
EXTL2	60.2061605626972	0.197877952601719	greater	7	0.4
CCDC102B	55.5699733203981	-0.4037834481362	greater	7	0.4
MYL6	65.5881639582828	0.111143419678575	less	7	0.4
ZFP36	51.831190880427	-0.234127664487015	greater	7	0.4
TERF1	52.900800388067	-0.283436831498044	greater	7	0.4
CYGB	68.127577007034	0.0424828474380057	greater	7	0.4
LSP1	55.1932249979788	-0.134347043337592	less	7	0.4
CYP27A1	54.09653165171	-0.305025273911171	greater	7	0.4
STK17B	52.4116743471582	-0.209697046489032	less	7	0.4
FAT1	64.8415393322015	-0.0859270647216199	greater	7	0.4
ANK3	50.6431401083353	-0.230370304220856	greater	7	0.4
